Time stamp,Irradiance DNI from weather file | (W/m2),Inverter DC input power | (kW)
1,0,
2,0,
3,0,
4,0,
5,0,
6,0,
7,0,
8,0,
9,0,
10,0,
11,0,
12,0,
13,0,
14,860.708,1149220.8
15,1021.8881,1797444.5
16,1072.3057,1716620.9
17,1091.4894,1454379.5
18,1094.9055,1382968.2
19,1084.6934,1559600.6
20,1053.9357,1768397.1
21,970.53595,1715640.4
22,603.7854,353978.88
23,0,
24,0,
25,0,
26,0,
27,0,
28,0,
29,0,
30,0,
31,0,
32,0,
33,0,
34,0,
35,0,
36,0,
37,0,
38,860.73773,1168346
39,1022.1356,1854458.8
40,1072.5961,1739623.2
41,1091.8278,1501021.9
42,1095.3302,1422377
43,1085.2924,1603306.9
44,1054.9491,1801535.6
45,972.9424,1770014.6
46,616.61865,382800.7
47,0,
48,0,
49,0,
50,0,
51,0,
52,0,
53,0,
54,0,
55,0,
56,0,
57,0,
58,0,
59,0,
60,0,
61,0,
62,860.993,1155224.6
63,1022.4492,1800667.4
64,1072.9181,1702590.5
65,1092.1857,1471361.1
66,1095.7708,1401892.8
67,1085.9078,1569386.2
68,1055.9852,1809058.4
69,975.38354,1743425.6
70,629.4181,405424.78
71,0,
72,0,
73,0,
74,0,
75,0,
76,0,
77,0,
78,0,
79,0,
80,0,
81,0,
82,0,
83,0,
84,0,
85,0,
86,861.474,1165728
87,1022.828,1834482.4
88,1073.2709,1737982.4
89,1092.5629,1494377.6
90,1096.2266,1419160.1
91,1086.5391,1565881.5
92,1057.0416,1770527.5
93,977.8541,1743698.5
94,642.1483,428566.66
95,0,
96,0,
97,0,
98,0,
99,0,
100,0,
101,0,
102,0,
103,0,
104,0,
105,0,
106,0,
107,0,
108,0,
109,0,
110,862.1795,1193566.1
111,1023.2711,1878123.8
112,1073.6539,1791275.9
113,1092.9586,1540546
114,1096.6965,1468889.5
115,1087.1846,1639968.5
116,1058.116,1873999.1
117,980.34875,1837521.8
118,654.7768,469863.28
119,0,
120,0,
121,0,
122,0,
123,0,
124,0,
125,0,
126,0,
127,0,
128,0,
129,0,
130,0,
131,0,
132,0,
133,0,
134,863.1072,1190495.9
135,1023.77765,1854814.9
136,1074.0663,1765311.6
137,1093.3718,1528814.9
138,1097.1796,1453339.5
139,1087.8428,1630019.9
140,1059.2064,1832102.2
141,982.8618,1803985.8
142,667.27484,492326.47
143,0,
144,0,
145,0,
146,0,
147,0,
148,0,
149,0,
150,0,
151,0,
152,0,
153,0,
154,0,
155,0,
156,0,
157,0,
158,864.2538,1219677
159,1024.3461,1896716.2
160,1074.507,1802235.1
161,1093.8014,1559193.2
162,1097.675,1477690.9
163,1088.5125,1640850.4
164,1060.3107,1844834.4
165,985.3885,1827426.4
166,679.616,523920.94
167,0,
168,0,
169,0,
170,0,
171,0,
172,0,
173,0,
174,0,
175,0,
176,0,
177,0,
178,0,
179,0,
180,0,
181,0,
182,865.61475,1199750.4
183,1024.9747,1860095.4
184,1074.975,1788395.6
185,1094.2472,1551547
186,1098.1816,1479481.4
187,1089.1926,1658671.9
188,1061.4266,1874922.8
189,987.92413,1857153.4
190,691.77765,550378.94
191,0,
192,0,
193,0,
194,0,
195,0,
196,0,
197,0,
198,0,
199,0,
200,0,
201,0,
202,0,
203,0,
204,0,
205,0,
206,867.1848,1213524.4
207,1025.6621,1874649.9
208,1075.4691,1787958.5
209,1094.7074,1562737.6
210,1098.6986,1466487.2
211,1089.882,1626063.2
212,1062.5524,1856067.1
213,990.4639,1863204.5
214,703.7397,581312.1
215,0,
216,0,
217,0,
218,0,
219,0,
220,0,
221,0,
222,0,
223,0,
224,0,
225,0,
226,0,
227,0,
228,0,
229,0,
230,868.95776,1230671.1
231,1026.4059,1889509
232,1075.9882,1821312.5
233,1095.1816,1561529
234,1099.2244,1486638
235,1090.5786,1654272.2
236,1063.6855,1891795.8
237,993.0035,1879941.9
238,715.48486,613341.7
239,0,
240,0,
241,0,
242,0,
243,0,
244,0,
245,0,
246,0,
247,0,
248,0,
249,0,
250,0,
251,0,
252,0,
253,0,
254,870.92645,1235202.1
255,1027.2042,1918413.4
256,1076.5311,1830848.5
257,1095.6683,1590144.8
258,1099.7587,1502797.9
259,1091.2822,1662768.9
260,1064.8246,1881937.5
261,995.53864,1877880.1
262,726.99884,646488.56
263,0,
264,0,
265,0,
266,0,
267,0,
268,0,
269,0,
270,0,
271,0,
272,0,
273,0,
274,0,
275,0,
276,0,
277,0,
278,873.0837,1242923.9
279,1028.0547,1881962.2
280,1077.0962,1798148.5
281,1096.1665,1580599.1
282,1100.3002,1483217
283,1091.9905,1652251.9
284,1065.9672,1858423.9
285,998.06573,1836959
286,738.2692,671864.4
287,0,
288,0,
289,0,
290,0,
291,0,
292,0,
293,0,
294,0,
295,0,
296,0,
297,0,
298,0,
299,0,
300,0,
301,0,
302,875.4209,1231474.5
303,1028.9553,1858945.9
304,1077.6827,1778809.2
305,1096.6757,1541074.4
306,1100.8473,1453001
307,1092.7032,1594131.6
308,1067.1119,1821396.8
309,1000.58124,1823870.1
310,749.28644,677368.1
311,0,
312,0,
313,0,
314,0,
315,0,
316,0,
317,0,
318,0,
319,0,
320,0,
321,0,
322,0,
323,0,
324,0,
325,0,
326,877.9294,1288654
327,1029.9033,1954205
328,1078.2887,1863081.6
329,1097.1945,1620237.9
330,1101.3997,1534910.2
331,1093.4183,1688284
332,1068.2565,1924477.1
333,1003.0811,1934137.4
334,760.04205,755433.06
335,0,
336,0,
337,0,
338,0,
339,0,
340,0,
341,0,
342,0,
343,0,
344,0,
345,0,
346,0,
347,0,
348,0,
349,0,
350,880.5999,1329825.4
351,1030.8965,1969930.2
352,1078.9133,1891819.1
353,1097.7218,1648454
354,1101.956,1539537.2
355,1094.135,1706376.9
356,1069.3995,1923399.6
357,1005.5627,1940106.8
358,770.52997,799393.25
359,0,
360,0,
361,0,
362,0,
363,0,
364,0,
365,0,
366,0,
367,0,
368,0,
369,0,
370,0,
371,0,
372,0,
373,0,
374,883.42285,1352562.6
375,1031.9319,1987597.8
376,1079.5549,1907060.6
377,1098.2566,1665294.8
378,1102.5155,1576986.8
379,1094.8518,1716183
380,1070.5392,1944192.4
381,1008.0226,1966835.8
382,780.74506,844421.9
383,0,
384,0,
385,0,
386,0,
387,0,
388,0,
389,0,
390,0,
391,0,
392,0,
393,0,
394,0,
395,0,
396,0,
397,0,
398,886.3879,1410527.8
399,1033.007,2095195.6
400,1080.212,1978594.8
401,1098.7975,1739368
402,1103.0764,1641355.6
403,1095.5677,1794643
404,1071.6735,2041130.2
405,1010.4574,2063958.4
406,790.6838,909106.44
407,0,
408,0,
409,0,
410,0,
411,0,
412,0,
413,0,
414,0,
415,0,
416,0,
417,0,
418,0,
419,0,
420,0,
421,0,
422,889.4851,1455753.5
423,1034.1191,2102775.5
424,1080.8832,1992130.1
425,1099.3436,1742606.1
426,1103.6387,1643373.2
427,1096.2814,1784720.8
428,1072.8013,2022567
429,1012.8649,2045982.4
430,800.3441,944271.5
431,0,
432,0,
433,0,
434,0,
435,0,
436,0,
437,0,
438,0,
439,0,
440,0,
441,0,
442,0,
443,0,
444,0,
445,0,
446,892.704,1438475.9
447,1035.2655,2077706
448,1081.5668,1968255.5
449,1099.8943,1734456.9
450,1104.2006,1633153
451,1096.9917,1776542.6
452,1073.9207,1999188.8
453,1015.2423,2034743.6
454,809.72516,968503.6
455,0,
456,0,
457,0,
458,0,
459,0,
460,0,
461,0,
462,0,
463,0,
464,0,
465,0,
466,0,
467,0,
468,0,
469,0,
470,896.03375,1447921.2
471,1036.4431,2065505.4
472,1082.2616,1961685.8
473,1100.4476,1725591.2
474,1104.7612,1625291.2
475,1097.698,1769026.8
476,1075.0303,1998727.8
477,1017.58716,2014061.4
478,818.82715,1002990.7
479,0,
480,0,
481,0,
482,0,
483,0,
484,0,
485,0,
486,0,
487,0,
488,0,
489,0,
490,0,
491,0,
492,0,
493,0,
494,899.46436,1519178.5
495,1037.6495,2127233.8
496,1082.9662,2015001.8
497,1101.003,1745223.5
498,1105.3197,1655943.9
499,1098.3986,1805568
500,1076.1285,2043009.5
501,1019.8972,2038247.1
502,827.6514,1058054.2
503,0,
504,0,
505,0,
506,0,
507,0,
508,0,
509,0,
510,0,
511,0,
512,0,
513,0,
514,0,
515,0,
516,0,
517,0,
518,902.9848,1540877.4
519,1038.882,2143528
520,1083.6791,2048849.9
521,1101.5594,1797100.4
522,1105.8752,1708476.2
523,1099.0925,1845926.2
524,1077.2141,2060747.5
525,1022.17065,2081798.8
526,836.2001,1100025.1
527,0,
528,0,
529,0,
530,0,
531,0,
532,0,
533,0,
534,0,
535,0,
536,0,
537,0,
538,0,
539,0,
540,0,
541,0,
542,906.5847,1586312.1
543,1040.1371,2169363.8
544,1084.3987,2065973.8
545,1102.1158,1807430.6
546,1106.4269,1700926.6
547,1099.7792,1845250.4
548,1078.286,2068855.6
549,1024.4055,2095151.6
550,844.47644,1149600.4
551,0,
552,0,
553,0,
554,0,
555,0,
556,0,
557,0,
558,0,
559,0,
560,0,
561,0,
562,0,
563,0,
564,0,
565,0,
566,910.25336,1598131.6
567,1041.4124,2155906.2
568,1085.1235,2053969.1
569,1102.6709,1807883.9
570,1106.973,1710002.5
571,1100.4569,1856453.8
572,1079.3423,2086542.4
573,1026.6,2110739.8
574,852.4838,1190607.2
575,0,
576,0,
577,0,
578,0,
579,0,
580,0,
581,0,
582,0,
583,0,
584,0,
585,0,
586,0,
587,0,
588,0,
589,0,0
590,913.9812,1575731.8
591,1042.7052,2092897.8
592,1085.8524,2002462.1
593,1103.224,1763215.6
594,1107.5138,1667803.4
595,1101.1256,1804295.5
596,1080.3829,2022733.1
597,1028.7532,2070176.5
598,860.2272,1200228.6
599,0,
600,0,
601,0,
602,0,
603,0,
604,0,
605,0,
606,0,
607,0,
608,0,
609,0,
610,0,
611,0,
612,0,
613,0,0
614,917.75775,1560109.1
615,1044.0126,2044474.1
616,1086.5839,1969944.4
617,1103.774,1729451.2
618,1108.0477,1648209.6
619,1101.7836,1797653
620,1081.4059,2055775.2
621,1030.8634,2109809.8
622,867.71094,1252177.2
623,0,
624,0,
625,0,
626,0,
627,0,
628,0,
629,0,
630,0,
631,0,
632,0,
633,0,
634,0,
635,0,
636,0,
637,0,0
638,921.57324,1693823.6
639,1045.3324,2181235.2
640,1087.3164,2097411
641,1104.3201,1840323.8
642,1108.5742,1728855.1
643,1102.4307,1865530.6
644,1082.4106,2097291.2
645,1032.93,2135777.8
646,874.94073,1319744.4
647,0,
648,0,
649,0,
650,0,
651,0,
652,0,
653,0,
654,0,
655,0,
656,0,
657,0,
658,0,
659,0,
660,0,
661,0,0
662,925.41833,1732513.2
663,1046.6614,2203728
664,1088.0492,2080157
665,1104.8612,1831704
666,1109.0925,1730623.9
667,1103.066,1846667.8
668,1083.3965,2065905.9
669,1034.9514,2101731.8
670,881.9222,1347973.4
671,0,
672,0,
673,0,
674,0,
675,0,
676,0,
677,0,
678,0,
679,0,
680,0,
681,0,
682,0,
683,0,
684,0,
685,211.67665,21368.904
686,929.2837,1747858.6
687,1047.997,2181028.5
688,1088.7802,2067986.5
689,1105.3962,1820216
690,1109.6017,1726007.2
691,1103.6885,1840709
692,1084.3617,2078526.8
693,1036.9272,2080867.8
694,888.6609,1373151.1
695,0,
696,0,
697,0,
698,0,
699,0,
700,0,
701,0,
702,0,
703,0,
704,0,
705,0,
706,0,
707,0,
708,0,
709,234.67117,28188.207
710,933.1612,1709315.8
711,1049.3372,2108645.8
712,1089.5084,2022964.1
713,1105.9252,1785905.4
714,1110.1013,1688564.4
715,1104.2976,1810974.1
716,1085.3068,2067006.8
717,1038.8569,2106897.2
718,895.1633,1403835
719,0,
720,0,
721,0,
722,0,
723,0,
724,0,
725,0,
726,0,
727,0,
728,0,
729,0,
730,0,
731,0,
732,0,
733,258.8799,38572.49
734,937.0416,1786004.4
735,1050.6791,2146593.2
736,1090.233,2060484.2
737,1106.446,1813086
738,1110.5906,1708611.4
739,1104.8927,1822402.2
740,1086.23,2040337.2
741,1040.7396,2089295.1
742,901.4356,1442030.8
743,0,
744,0,
745,0,
746,0,
747,0,
748,0,
749,0,
750,0,
751,0,
752,0,
753,0,
754,0,
755,0,
756,0,
757,284.0805,51993.348
758,940.91754,1878290.6
759,1052.0203,2256716.8
760,1090.9524,2143910.8
761,1106.9585,1911134.2
762,1111.0686,1807207.8
763,1105.473,1945838.5
764,1087.131,2166559.8
765,1042.5752,2211563
766,907.4839,1546732.9
767,0,
768,0,
769,0,
770,0,
771,0,
772,0,
773,0,
774,0,
775,0,
776,0,
777,0,
778,0,
779,0,
780,0,
781,310.03903,64273.656
782,944.78107,1905503
783,1053.3589,2252342.2
784,1091.6655,2164400.2
785,1107.4624,1932720.4
786,1111.5353,1829179.2
787,1106.0386,1947821.4
788,1088.0099,2175061
789,1044.3635,2237855.5
790,913.31525,1603675
791,0,
792,0,
793,0,
794,0,
795,0,
796,0,
797,0,
798,0,
799,0,
800,0,
801,0,
802,0,
803,0,
804,0,
805,336.5201,82014.29
806,948.62537,1975869.8
807,1054.6921,2299023.8
808,1092.3712,2192769.8
809,1107.9564,1959135.4
810,1111.9894,1843251.9
811,1106.5881,1977635.8
812,1088.8652,2218471.2
813,1046.1039,2265990
814,918.9355,1664902.1
815,0,0
816,0,
817,0,
818,0,
819,0,
820,0,
821,0,
822,0,
823,0,
824,0,
825,0,
826,0,
827,0,
828,0,
829,363.2957,102402.81
830,952.4432,2014430.6
831,1056.0184,2304712
832,1093.0684,2218974.8
833,1108.4398,1966246
834,1112.431,1889638.1
835,1107.1215,2020039
836,1089.6973,2263245.5
837,1047.7968,2321645.2
838,924.3519,1745181.5
839,0,0
840,0,
841,0,
842,0,
843,0,
844,0,
845,0,
846,0,
847,0,
848,0,
849,0,
850,0,
851,0,
852,0,
853,390.1524,123318.43
854,956.2289,2099369.2
855,1057.3356,2378900
856,1093.7563,2258028.8
857,1108.9122,2017728
858,1112.8596,1905456.8
859,1107.6385,2020828.1
860,1090.5052,2261747.8
861,1049.4423,2321142.8
862,929.57074,1762019.2
863,0,0
864,0,
865,0,
866,0,
867,0,
868,0,
869,0,
870,0,
871,0,
872,0,
873,0,
874,0,
875,0,
876,0,
877,416.89597,142331.73
878,959.9759,2075438.6
879,1058.6412,2334463.2
880,1094.4338,2200044.5
881,1109.3727,1950530
882,1113.2739,1855895.8
883,1108.1383,1979610.9
884,1091.2891,2208625.8
885,1051.0402,2272504.5
886,934.59827,1764807.9
887,218.24231,22653.225
888,0,
889,0,
890,0,
891,0,
892,0,
893,0,
894,0,
895,0,
896,0,
897,0,
898,0,
899,0,
900,0,
901,443.35535,164394.4
902,963.6794,2069238
903,1059.9341,2268503
904,1095.0997,2181551.2
905,1109.8209,1941571.1
906,1113.6746,1845672.1
907,1108.6211,1963148.1
908,1092.0487,2196894.5
909,1052.5912,2251758.5
910,939.44116,1802779.6
911,250.37524,34071.543
912,0,
913,0,
914,0,
915,0,
916,0,
917,0,
918,0,
919,0,
920,0,
921,0,
922,0,
923,0,
924,0,
925,469.38345,186123.83
926,967.3344,2021799.4
927,1061.2119,2225142.8
928,1095.7535,2102027.5
929,1110.2563,1894379.5
930,1114.0607,1819807
931,1109.0859,1927230.9
932,1092.7833,2148115.2
933,1054.0951,2230467
934,944.10583,1804945.5
935,282.96298,47151.96
936,0,
937,0,
938,0,
939,0,
940,0,
941,0,
942,0,
943,0,
944,0,
945,0,
946,0,
947,0,
948,0,
949,494.85822,213156.1
950,970.9365,2089462.5
951,1062.4736,2271633
952,1096.3947,2153855.8
953,1110.6786,1946160.8
954,1114.4318,1864653.2
955,1109.5334,1968291.1
956,1093.4934,2188214.8
957,1055.5531,2248536.8
958,948.5985,1877683.5
959,315.49008,64338.79
960,0,
961,0,
962,0,
963,0,
964,0,
965,0,
966,0,
967,0,
968,0,
969,0,
970,0,
971,0,
972,0,
973,519.6807,244787.88
974,974.4819,2063961.2
975,1063.7174,2208944.8
976,1097.0219,2127573.5
977,1111.0869,1934423.4
978,1114.7881,1841268.5
979,1109.9626,1937949.2
980,1094.1787,2140715.5
981,1056.965,2192351.5
982,952.9252,1852365.4
983,347.5476,81534.99
984,0,
985,0,
986,0,
987,0,
988,0,
989,0,
990,0,
991,0,
992,0,
993,0,
994,0,
995,0,
996,0,
997,543.77386,275645.78
998,977.96674,2143517.8
999,1064.9419,2293549.5
1000,1097.6345,2205804
1001,1111.4812,1995256.8
1002,1115.1288,1914614.8
1003,1110.3734,2021796
1004,1094.8391,2222467.8
1005,1058.3315,2326026
1006,957.0915,1990927.8
1007,378.8266,106234.16
1008,0,
1009,0,
1010,0,
1011,0,
1012,0,
1013,0,
1014,0,
1015,0,
1016,0,
1017,0,
1018,0,
1019,0,
1020,0,
1021,567.08014,326728.56
1022,981.3884,2233524.2
1023,1066.1461,2409469
1024,1098.232,2306738.2
1025,1111.8607,2079450.9
1026,1115.4539,2002354.9
1027,1110.7661,2116145.5
1028,1095.4746,2356162
1029,1059.6531,2447836.5
1030,961.10345,2105057.2
1031,409.10498,135332.53
1032,0,
1033,0,
1034,0,
1035,0,
1036,0,
1037,0,
1038,0,
1039,0,
1040,0,
1041,0,
1042,0,
1043,0,
1044,0,
1045,589.55963,369268.4
1046,984.74426,2252076.2
1047,1067.3286,2433760.8
1048,1098.8141,2322317.8
1049,1112.2256,2097843.5
1050,1115.7632,2012603.4
1051,1111.1403,2103023.2
1052,1096.0856,2322500.5
1053,1060.9303,2412313.8
1054,964.9661,2133946.8
1055,438.233,160290.92
1056,0,
1057,0,
1058,0,
1059,0,
1060,0,
1061,0,
1062,0,
1063,0,
1064,0,
1065,0,
1066,0,
1067,0,
1068,0,
1069,611.1869,398778.84
1070,988.0315,2174144
1071,1068.4883,2327029
1072,1099.3799,2250099
1073,1112.575,2049231.4
1074,1116.0563,1960268.1
1075,1111.4957,2075046.9
1076,1096.6714,2299744
1077,1062.1637,2375632
1078,968.6844,2145740
1079,466.1183,184720.84
1080,0,
1081,0,
1082,0,
1083,0,
1084,0,
1085,0,
1086,0,
1087,0,
1088,0,
1089,0,
1090,0,
1091,0,
1092,0,
1093,631.9498,437263.38
1094,991.2491,2208754
1095,1069.6246,2356938.2
1096,1099.9292,2246730.8
1097,1112.909,2053313.5
1098,1116.3333,1966273.6
1099,1111.8329,2083156.2
1100,1097.2325,2282346.5
1101,1063.3539,2373539.8
1102,972.2635,2141568.5
1103,492.7134,215087.9
1104,0,
1105,0,
1106,0,
1107,0,
1108,0,
1109,0,
1110,0,
1111,0,
1112,0,
1113,0,
1114,0,
1115,0,
1116,0,
1117,651.84607,486839.75
1118,994.3949,2262388.8
1119,1070.7361,2433895.8
1120,1100.4613,2301546.8
1121,1113.2274,2089712.1
1122,1116.594,1999220
1123,1112.1509,2095275.9
1124,1097.7688,2320974.8
1125,1064.5012,2419040
1126,975.708,2177707.5
1127,518.0046,248798.42
1128,0,
1129,0,
1130,0,
1131,0,
1132,0,
1133,0,
1134,0,
1135,0,
1136,0,
1137,0,
1138,0,
1139,0,
1140,0,
1141,670.8826,538691.7
1142,997.4674,2309036.8
1143,1071.8226,2474381.2
1144,1100.9758,2342102.5
1145,1113.5299,2127303
1146,1116.8383,2036038.1
1147,1112.4503,2147967.5
1148,1098.2806,2364937
1149,1065.6066,2448704
1150,979.0224,2210920.2
1151,542.0034,283196.1
1152,0,
1153,0,
1154,0,
1155,0,
1156,0,
1157,0,
1158,0,
1159,0,
1160,0,
1161,0,
1162,0,
1163,0,
1164,0,
1165,689.0728,584225.75
1166,1000.46625,2322268.5
1167,1072.883,2510949.2
1168,1101.4724,2387791.2
1169,1113.8163,2163093
1170,1117.0658,2055587.2
1171,1112.7307,2168390
1172,1098.7677,2378201.8
1173,1066.67,2473270.5
1174,982.2112,2248887.8
1175,564.73883,320684.66
1176,0,
1177,0,
1178,0,
1179,0,
1180,0,
1181,0,
1182,0,
1183,0,
1184,0,
1185,0,
1186,0,
1187,0,
1188,0,
1189,706.43506,626627.94
1190,1003.39,2288484.2
1191,1073.9167,2386796
1192,1101.9508,2319526.5
1193,1114.0862,2119725.5
1194,1117.2769,2031638.4
1195,1112.9924,2145386.2
1196,1099.2303,2329821.2
1197,1067.6923,2359751
1198,985.278,2166270.8
1199,586.2523,346750.84
1200,0,
1201,0,
1202,0,
1203,0,
1204,0,
1205,0,
1206,0,
1207,0,
1208,0,
1209,0,
1210,0,
1211,0,
1212,0,
1213,722.9925,646348.4
1214,1006.2386,2192626.2
1215,1074.9233,2318655.8
1216,1102.411,2230668.2
1217,1114.3397,2046156
1218,1117.4712,1945675.1
1219,1113.2354,2045860.8
1220,1099.669,2258455.8
1221,1068.6744,2349621.2
1222,988.2275,2168659.8
1223,606.5936,372667.97
1224,0,
1225,0,
1226,0,
1227,0,
1228,0,
1229,0,
1230,0,
1231,0,
1232,0,
1233,0,
1234,0,
1235,0,
1236,0,
1237,738.7709,695136.06
1238,1009.0118,2192571
1239,1075.9026,2319032
1240,1102.8523,2208861.8
1241,1114.5765,2015769.8
1242,1117.6488,1942090.9
1243,1113.4596,2035912
1244,1100.0834,2238892.8
1245,1069.6167,2327634.5
1246,991.0634,2151602.2
1247,625.8168,407804.62
1248,0,
1249,0,
1250,0,
1251,0,
1252,0,
1253,0,
1254,0,
1255,0,
1256,0,
1257,0,
1258,0,
1259,0,
1260,0,
1261,753.79736,741012.4
1262,1011.7094,2202353.5
1263,1076.8539,2331061
1264,1103.2749,2224482.2
1265,1114.797,2047521.2
1266,1117.8097,1969075.9
1267,1113.6652,2058676.5
1268,1100.4739,2260969.8
1269,1070.5198,2333405.8
1270,993.7897,2158272.2
1271,643.9785,443496.97
1272,0,
1273,0,
1274,0,
1275,0,
1276,0,
1277,0,
1278,0,
1279,0,
1280,0,
1281,0,
1282,0,
1283,0,
1284,0,
1285,768.1015,792701
1286,1014.3313,2223153
1287,1077.777,2374921.2
1288,1103.6783,2235378.2
1289,1115.0009,2075904
1290,1117.9541,1997266.5
1291,1113.8522,2062297.2
1292,1100.8408,2291597.2
1293,1071.3843,2352453.5
1294,996.4099,2181807.5
1295,661.1364,480804.56
1296,0,
1297,0,
1298,0,
1299,0,
1300,0,
1301,0,
1302,0,
1303,0,
1304,0,
1305,0,
1306,0,
1307,0,
1308,0,
1309,781.7129,848881.4
1310,1016.8782,2352443.8
1311,1078.6715,2472473.5
1312,1104.0627,2349287.5
1313,1115.188,2157055.5
1314,1118.0817,2077693
1315,1114.0209,2183255.8
1316,1101.1841,2381863
1317,1072.2112,2463572.8
1318,998.9274,2254632.5
1319,677.3469,520776.8
1320,0,
1321,0,
1322,0,
1323,0,
1324,0,
1325,0,
1326,0,
1327,0,
1328,0,
1329,0,
1330,0,
1331,0,
1332,0,
1333,794.66113,902205.3
1334,1019.3501,2341146.5
1335,1079.5375,2466621.2
1336,1104.428,2312216.8
1337,1115.3584,2122291.8
1338,1118.1927,2023635.1
1339,1114.1711,2127267
1340,1101.5046,2319551
1341,1073.0009,2386519.8
1342,1001.3461,2195490.8
1343,692.6656,547114.25
1344,0,
1345,0,
1346,0,
1347,0,
1348,0,
1349,0,
1350,0,
1351,0,
1352,0,
1353,0,
1354,0,
1355,0,
1356,0,
1357,806.9763,942349.6
1358,1021.7476,2270967.8
1359,1080.3749,2362075.5
1360,1104.7738,2236011.5
1361,1115.5122,2055397.2
1362,1118.2874,1987744.2
1363,1114.3032,2071293.8
1364,1101.8019,2244163.8
1365,1073.7542,2332081.2
1366,1003.66907,2190126
1367,707.14557,592224.25
1368,0,
1369,0,
1370,0,
1371,0,
1372,0,
1373,0,
1374,0,
1375,0,
1376,0,
1377,0,
1378,0,
1379,0,
1380,0,
1381,818.6876,1009192.7
1382,1024.0714,2303863.5
1383,1081.1832,2407115
1384,1105.1003,2302708.2
1385,1115.6493,2111858.2
1386,1118.3655,2044584.6
1387,1114.4174,2172201.5
1388,1102.0769,2354158.2
1389,1074.4717,2430244.2
1390,1005.8994,2262204
1391,720.8376,642229.4
1392,0,
1393,0,
1394,0,
1395,0,
1396,0,
1397,0,
1398,0,
1399,0,
1400,0,
1401,0,
1402,0,
1403,0,
1404,0,
1405,829.8236,1047911.7
1406,1026.3224,2377408.8
1407,1081.9626,2508263.8
1408,1105.4075,2379540.8
1409,1115.7699,2196372.8
1410,1118.4274,2128234.2
1411,1114.5135,2239563.5
1412,1102.3295,2444159.2
1413,1075.1542,2542909.5
1414,1008.0402,2403493.2
1415,733.7901,703619.56
1416,0,
1417,0,
1418,0,
1419,0,
1420,0,
1421,0,
1422,0,
1423,0,
1424,0,
1425,0,
1426,0,
1427,0,
1428,0,
1429,840.4125,1139343.1
1430,1028.5013,2426113.8
1431,1082.7135,2560332
1432,1105.6957,2454715.8
1433,1115.874,2263640.2
1434,1118.4731,2201059.5
1435,1114.5923,2303861.2
1436,1102.5602,2498129.5
1437,1075.8024,2595477.5
1438,1010.09503,2384966
1439,746.0492,742976.7
1440,0,
1441,0,
1442,0,
1443,0,
1444,0,
1445,0,
1446,0,
1447,0,
1448,0,
1449,0,
1450,0,
1451,0,
1452,0,
1453,850.48047,1230968
1454,1030.6085,2536358.5
1455,1083.4354,2661323
1456,1105.9642,2509763
1457,1115.9618,2330730.8
1458,1118.503,2242623
1459,1114.6534,2371193.8
1460,1102.7689,2577329.8
1461,1076.4169,2594478
1462,1012.0663,2461846.8
1463,757.6572,800782.4
1464,0,
1465,0,
1466,0,
1467,0,
1468,0,
1469,0,
1470,0,
1471,0,
1472,0,
1473,0,
1474,0,
1475,0,
1476,0,
1477,860.0538,1293091.9
1478,1032.6458,2499043.5
1479,1084.1285,2632568.8
1480,1106.214,2487232.8
1481,1116.0333,2318976
1482,1118.5168,2231886.8
1483,1114.6976,2315339.8
1484,1102.9569,2492238.8
1485,1076.9987,2601237.8
1486,1013.9571,2438170
1487,768.6555,833477.75
1488,0,
1489,0,
1490,0,
1491,0,
1492,0,
1493,0,
1494,0,
1495,0,
1496,0,
1497,0,
1498,0,
1499,0,
1500,0,
1501,869.1568,1351142.8
1502,1034.6136,2527685.5
1503,1084.793,2617392.5
1504,1106.4446,2488888.5
1505,1116.0887,2287374.8
1506,1118.5153,2213295.8
1507,1114.7247,2294911.2
1508,1103.1237,2500910.2
1509,1077.5485,2552854
1510,1015.7704,2403202.8
1511,779.082,859426.25
1512,0,
1513,0,
1514,0,
1515,0,
1516,0,
1517,0,
1518,0,
1519,0,
1520,0,
1521,0,
1522,0,
1523,0,
1524,0,
1525,877.8131,1389250.8
1526,1036.5133,2461243.8
1527,1085.4291,2529886.8
1528,1106.6561,2415980
1529,1116.128,2223636.2
1530,1118.498,2158113.8
1531,1114.7352,2236180
1532,1103.27,2392458
1533,1078.0667,2458515.2
1534,1017.50867,2338615.8
1535,788.9721,887041.4
1536,0,
1537,0,
1538,0,
1539,0,
1540,0,
1541,0,
1542,0,
1543,0,
1544,0,
1545,0,
1546,0,
1547,0,
1548,0,
1549,886.0451,1440942.9
1550,1038.3457,2464240.2
1551,1086.0371,2603407.2
1552,1106.8488,2458122.5
1553,1116.1516,2282318.2
1554,1118.4655,2227377.5
1555,1114.7291,2311794.8
1556,1103.396,2474881.2
1557,1078.5542,2546236.5
1558,1019.1748,2358248
1559,798.3598,911520.94
1560,0,
1561,0,
1562,0,
1563,0,
1564,0,
1565,0,
1566,0,
1567,0,
1568,0,
1569,0,
1570,0,
1571,0,
1572,0,
1573,893.87427,1444784.9
1574,1040.112,2421575
1575,1086.617,2498169.2
1576,1107.023,2366137.2
1577,1116.1594,2213927.2
1578,1118.418,2156785.2
1579,1114.707,2230468.8
1580,1103.5023,2394203.8
1581,1079.0121,2504734.8
1582,1020.77136,2321564.2
1583,807.2762,937630.44
1584,0,
1585,0,
1586,0,
